step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs,stage
10,9.66207586975398e-14,,,,,,,,,,,,,,,,,,,coordination,1,0.01764994051029311,0.022770197662421054,0.0,0.022770197662421054,0.2,0,0,13,0.001188236098327763,0.5041916355572876,99180314168175.72,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
11,1.0607917105443454e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.08525333285641487,-0.17185152805412685,0.0,-0.17185152805412685,0.2,0,1,12,0.003606066481994172,0.9578860752871083,98864006582864.14,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
12,1.2645088978926512e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1237316384159029,0.09045843500992135,0.0,0.09045843500992135,0.2,0,0,13,0.0025235915602172185,0.06262057215638198,118070853169391.53,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
13,1.6717281004555784e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.023013236572866733,-0.0010534076378974078,0.0,-0.0010534076378974078,0.2,0,0,13,0.00254796938887558,0.9330241720161421,105144663366122.72,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
14,1.6799368305411518e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.1633640486503472,0.17640904649445766,0.0,0.17640904649445766,0.2,0,0,13,0.004615709974662638,0.1667070948787313,107185735274597.19,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
15,1.7503933634044346e-13,,,,,,,,,,,,,,,,,,,surface,1,0.03181243834097984,0.1313488462240926,0.0,0.1313488462240926,0.2,0,0,12,0.011989843937024815,0.5844909994389009,97782788067668.9,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
16,1.775117042074066e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.19359586918027616,-0.2682780741517554,0.0,-0.2682780741517554,0.2,0,0,12,0.013614217144138824,0.744064167913486,103860944440595.11,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
17,1.876597373278849e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.06732104012330811,-0.08379793312462525,0.0,-0.08379793312462525,0.2,0,0,13,0.0010873777848448007,0.8061877244004941,101974544762829.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
18,1.9432599713558997e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.008015441565684006,0.04432931884570479,0.0,0.04432931884570479,0.2,0,0,13,0.012798491859029567,0.17549125181400776,96474890037111.92,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
19,1.9502006270112007e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.018550668595133907,0.04294262452783215,0.0,0.04294262452783215,0.2,0,0,13,0.010418290255533534,0.6997967155771421,105535952912600.06,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
20,1.9833429422657074e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.19031068078550417,-0.18133261819522772,0.0,-0.18133261819522772,0.2,0,1,12,0.018524921940568165,0.9177262937812531,93346884304335.72,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
21,2.1278230602182848e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.0017378127166621006,0.10913804785758785,0.0,0.10913804785758785,0.2,0,0,13,0.00507795404828603,0.37041427730188864,112198009898642.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
22,2.1423679878081923e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.01984478302794608,0.05330537336900676,0.0,0.05330537336900676,0.2,0,1,12,0.024199319544955536,0.9590109060508846,99394622911764.56,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
23,2.2084692207175734e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.07033889419442153,-0.16044524247995184,0.0,-0.16044524247995184,0.2,0,0,13,0.0011671357164075302,0.8849592389618527,103971068260725.28,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
24,2.5027525684774624e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.051716159905156774,-0.30653190537672326,0.0,-0.30653190537672326,0.2,0,0,13,0.006799213575282716,0.7472693160681878,100939646186195.36,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
25,2.6030758970888803e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.004544613090818454,0.000491756206123739,0.0,0.000491756206123739,0.2,0,0,13,0.015488497173655937,0.8571100019716574,95566588382705.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
26,2.669121769004942e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.509930225254695,0.4244837384448914,0.003012048192771122,0.41544759386657804,0.2,0,0,13,0.027029796603957434,0.02767951937031103,94056354297314.53,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
27,2.8764467661868643e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.018513201454875478,0.13212161160855018,0.0,0.13212161160855018,0.2,0,1,12,0.054952720245544665,0.6105843531540959,102276746405442.12,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
28,2.9062240396793855e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.07558049637415065,0.05731227354355539,0.0,0.05731227354355539,0.2,0,0,13,0.006327335845821881,0.42327570592949504,93675828297903.77,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
29,2.914441016271066e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.33660369024569914,-0.4002068468169089,0.0,-0.4002068468169089,0.2,0,1,11,0.004562295406140421,0.9949154985339907,111984758669456.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
30,3.055003390240232e-13,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.20959206120155846,0.484419930115088,0.0,0.484419930115088,0.2,0,0,13,0.026605753834809703,0.512826482443322,104599031506146.97,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
31,3.302185743409142e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.02480015438583608,0.011728214322857866,0.0,0.011728214322857866,0.2,0,0,13,0.0020153733252579777,0.532491383385877,94026257775537.39,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
32,3.3431173471659915e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.038411957306171265,0.03611903470545741,0.0,0.03611903470545741,0.2,0,0,13,0.003996763508487877,0.8469936628867739,107556548714610.61,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
33,3.631363717497838e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.00645589553531183,-0.00041609894002880843,0.0,-0.00041609894002880843,0.2,0,0,12,0.002873974189872667,0.4067357120656501,97867176566426.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
34,3.725833081435497e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.38064416891970454,-0.45656963577275533,0.0,-0.45656963577275533,0.2,0,1,12,0.004521469517986515,0.9984564362660102,104090160357386.81,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
35,3.7997658062092723e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.13764437315902245,-0.26017001531447903,0.0,-0.26017001531447903,0.2,0,1,12,0.008216588732086819,0.981839136960465,92779805003872.31,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
36,3.864015630319388e-13,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.2879287597884477,0.3689211524769327,0.0,0.3689211524769327,0.2,0,0,12,0.01735708919780446,0.04719164297270509,99075677811861.58,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
37,4.174250819642529e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.19490680824308498,-0.5492051062846635,0.0,-0.5492051062846635,0.2,0,0,13,0.019433546320491477,0.923557645393948,100308576394447.47,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
38,4.4224229831449375e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.014244411788400621,-0.007801780630247279,0.0,-0.007801780630247279,0.2,0,0,13,0.00620131301032175,0.7812041851607614,99451916757864.72,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
39,4.626676525752301e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.08951213709776662,-0.00875749789089042,0.0,-0.00875749789089042,0.2,0,0,13,0.008357079740143415,0.26453807388599976,97048650279597.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
40,4.837913735461069e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.25695619929636526,0.07206956390090724,0.0,0.07206956390090724,0.2,0,0,13,0.015909404333161264,0.11325157071088211,98574019361498.55,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
41,4.859487442906788e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.212232082433217,-0.18103149624173298,0.0,-0.18103149624173298,0.2,0,1,12,0.016498588009534937,0.9970049420717688,101945184787295.97,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
42,4.916475821063917e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.025733598969418094,0.09158549837869501,0.0,0.09158549837869501,0.2,0,0,13,0.016151344536713966,0.6134733690163853,108249883725715.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
43,5.207339260197421e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.014369500659497965,-0.012507456729515809,0.0,-0.012507456729515809,0.2,0,0,13,0.009486868337922784,0.8423588705111036,94759279960219.0,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
44,5.339487747284449e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.01942409756150495,-0.07777782730119043,0.0,-0.07777782730119043,0.2,0,0,13,0.009331045974316138,0.8645024886120537,103434560257236.9,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
45,5.42543523759215e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.10397997038272462,-0.22599623634435773,0.0,-0.22599623634435773,0.2,0,0,13,0.02678868453680998,0.8255240875382808,98011061800777.28,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
46,5.619890264149042e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.15433442000150505,-0.26312732477495615,0.0,-0.26312732477495615,0.2,0,0,12,0.010729586941705477,0.929210716514078,88562605288306.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
47,5.729886694870161e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.07450757111034749,-0.07570238893333325,0.0,-0.07570238893333325,0.2,0,0,13,0.0006943701472082037,0.764376706168847,101262201413841.16,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
48,6.53528111389884e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.1210092884689851,-0.06524768993249275,0.0,-0.06524768993249275,0.2,0,0,13,0.003978780692132651,0.8934469489453895,95460070167448.5,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
49,6.601248128662618e-13,-6509.789760359969,-15.499499429428496,-46.49849828828549,133.0,217.0,350.0,264.0,86.0,1.5380952380952382,0.5142857142857142,0.6295180722891566,0.7113095238095238,2.7649769585253456,1.900119692188112,2.0288269027540933,2.9264998734525274,242.0,170.0,coordination,1,-0.6300687639545202,-0.6446224107021834,0.0,-0.6446224107021834,0.2,0,1,12,0.0015998627731943493,0.9973742739975663,115417029504618.98,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
50,6.644790158440476e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.020838031426835008,-0.1112198507280091,0.0,-0.1112198507280091,0.2,0,0,12,0.024094560986840038,0.6613031526674853,106885361964582.7,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
51,6.666644712258536e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.016146244554056867,0.04251952390637115,0.0019018672878826637,0.03681392204272316,0.2,0,0,13,0.0052147403487132335,0.7777489050710796,111050585407266.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
52,6.668643512923511e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.03737823841709766,-0.07353028919624904,0.0,-0.07353028919624904,0.2,0,0,12,0.00981957350529191,0.7480675571344481,91801014715957.19,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
53,6.845384987356689e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.2897452464384368,-0.5112701716320771,0.0,-0.5112701716320771,0.2,0,1,11,0.025872725036021865,0.986634255482192,96130029246060.7,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
54,6.873049208253104e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.07016507750071221,-0.14333783750645068,0.0,-0.14333783750645068,0.2,0,1,12,0.012884457804888165,0.9596162991426104,101080506113183.66,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
55,6.911132616904289e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.25326065831403094,0.049873206796370084,0.0030211480362538623,0.0408097626876085,0.2,0,0,12,0.000217210653556843,0.019432682678978533,93879342113473.9,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
56,7.073572958720906e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.0016948443253608893,-0.04497273799196155,0.0,-0.04497273799196155,0.2,0,0,12,0.0110015342347279,0.8450927441867616,103017964441441.22,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
57,7.130685977039378e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.6583739228820014,-0.801236353605038,0.0,-0.801236353605038,0.2,0,1,11,0.030600684967250935,0.9877148018213945,97623142638413.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
58,7.226741286058941e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.06349812140383947,-0.08808599246893323,0.0,-0.08808599246893323,0.2,0,1,12,0.002618511247617375,0.9616813778725071,107829318972719.5,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
59,7.243041102194718e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.012635694463383312,-0.01990457849948868,0.0,-0.01990457849948868,0.2,0,0,13,0.00319734964773216,0.847724103103156,99036004798361.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
60,7.297349361315407e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.03981442075169424,-0.09281035740132992,0.0,-0.09281035740132992,0.2,0,0,13,0.001259155553534952,0.6273558124959911,99096219981955.12,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
61,7.450613351242855e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.13840028289632192,-0.04910957370540814,0.0,-0.04910957370540814,0.2,0,1,12,0.01685635672110456,0.973262314352764,98443197219634.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
62,7.536804482009396e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.09603651567974597,0.19991569888851757,0.0,0.19991569888851757,0.2,0,0,13,0.01220598427737913,0.05672960856888233,95090635240108.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
63,7.539765209145661e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.23089718347629423,-0.23505964868448714,0.0,-0.23505964868448714,0.2,0,1,11,0.026071508060262386,0.2679238666177388,103778469965728.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
64,7.550126374521629e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.04861557354090987,0.019319348062140307,0.0,0.019319348062140307,0.2,0,0,13,0.013956252147096351,0.5023831163631061,104570406198519.25,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
65,7.704276041440481e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.12011355994402531,-0.23296011085039225,0.0,-0.23296011085039225,0.2,0,1,12,0.024058038677334408,0.882888422758363,90100572023697.83,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
66,7.751936516821279e-13,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.0626578133243254,0.2234477202215146,0.0,0.2234477202215146,0.2,0,0,13,0.024934247000233493,0.20624662513135705,100985257139251.33,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
67,7.796369534899368e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.03474955286553367,-0.05631106566678312,0.0,-0.05631106566678312,0.2,0,0,13,0.008364294905876318,0.5279382214003676,96695407320624.1,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
68,7.950435441838195e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.03989221523397303,0.022081611198657924,0.0,0.022081611198657924,0.2,0,0,12,0.004567745953497539,0.9161319860265972,106843275706631.4,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
69,7.987026110282938e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.09470605445705252,0.08618538941162868,0.0,0.08618538941162868,0.2,0,0,12,0.004828292440077618,0.06897446157500468,106119895194058.14,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
70,8.089864729249912e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.12372983865511009,0.15181097215506156,0.0030211480362537513,0.1427475280463003,0.2,0,0,12,0.014794810522777417,0.14354098238276455,87090164839655.14,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
71,8.098562368298901e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.510303588802862,-0.3400984051014895,0.0,-0.3400984051014895,0.2,0,1,12,0.006119729189507261,0.955885357058621,97072441918362.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
72,8.390994850926627e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.24382227679193785,-0.08299824968829661,0.0,-0.08299824968829661,0.2,0,1,10,0.016132598656662153,0.983810908705706,92899396939777.16,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
73,8.393300125407333e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.02890120194308227,0.1560861578231112,0.0030211480362537513,0.14702271371434994,0.2,0,0,13,0.009063436938496327,0.35119558946667934,108154698540743.66,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
74,8.494647249468124e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.03147035058018311,0.013682140486572791,0.0,0.013682140486572791,0.2,0,0,13,0.01112834783661218,0.8327441059597626,101614595133552.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
75,8.591935777185588e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.09164740452603468,-0.08714022406171651,0.0,-0.08714022406171651,0.2,0,1,12,0.011927274455667623,0.9469975353916709,100912455430226.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
76,8.681534553669539e-13,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.024772025418001734,0.21948013891680063,-0.0019291668183307742,0.22526763937179295,0.2,0,0,12,0.007507320687364524,0.34147860773053373,93102395968332.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
77,8.681538606747386e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.04523231103397983,0.06691065863886436,0.0,0.06691065863886436,0.2,0,0,13,0.0044323550770512775,0.5117483719240844,99648124081041.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
78,8.908549009799003e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.012259910641551856,-0.007025454064049086,0.0,-0.007025454064049086,0.2,0,0,13,0.0036544616591026834,0.6338688711754423,101694287383124.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
79,8.998473350350818e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.1944504747192385,-0.29766042907795054,0.0,-0.29766042907795054,0.2,0,1,12,0.0019343072619191215,0.9701725705382496,98218357437727.64,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
80,9.133638973421422e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.016537186590608578,-0.33873170463397884,0.0,-0.33873170463397884,0.2,0,0,12,0.010782877877977637,0.7166958294341678,114498782432573.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
81,9.40428532950791e-13,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,-0.20734197487712608,0.37310436088268983,0.0,0.37310436088268983,0.2,0,0,13,0.002151780927089078,0.9595529048235449,96158292844175.06,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
82,9.407849540034675e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.0872710028205387,0.05537898172577371,0.0,0.05537898172577371,0.2,0,0,12,0.0011851356826462073,0.1388950048569044,84552370070981.39,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
83,9.747803372449715e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.40796722155055676,-0.001968060100516311,0.0,-0.001968060100516311,0.2,0,1,12,0.028653276383469845,0.007959302157577865,111584799215696.67,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
84,9.778395258254745e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.0354477379119365,-0.3021272790727594,0.0,-0.3021272790727594,0.2,0,0,12,0.013709324210627788,0.5264933672603632,102045777323267.25,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
85,9.862371527452097e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.023366011149193955,0.16503336967766913,0.0,0.16503336967766913,0.2,0,0,13,0.004804758966332137,0.5667982522988952,110696161360175.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
86,9.964582955496065e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.2751259900713767,-0.2806161507864928,0.0,-0.2806161507864928,0.2,0,1,12,0.011375227392682848,0.9331479970212315,98942570179953.25,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
87,1.0009391166157327e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.20737168035692902,-0.4885156447918426,-0.0019291668183307742,-0.4827281443368503,0.2,0,0,13,0.011556809324721695,0.8958195296216238,106891985093114.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
88,1.001538395051353e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.025707914074750853,0.26469891942481283,0.0,0.26469891942481283,0.2,0,0,12,0.0072667917280683884,0.6142291664629845,108173546718755.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
89,1.0041128500493637e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.1032027814954748,0.11288220584168585,0.0,0.11288220584168585,0.2,0,0,13,0.006063324925846401,0.159058894429517,103957731124521.12,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
90,1.0147616814106822e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.059502681075919966,-0.3630622374595731,0.0,-0.3630622374595731,0.2,0,0,13,0.01928509501840049,0.7608286879769939,100259603451233.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
91,1.0273242419875897e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.006264969043357753,0.04164695092798354,0.0,0.04164695092798354,0.2,0,0,13,0.0061608160076655595,0.4335532075779448,94108288750939.5,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
92,1.0277040331385608e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.003867441200313242,-0.17848229452518605,0.0,-0.17848229452518605,0.2,0,0,13,0.011109309731619547,0.7170729877335227,91830095154016.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
93,1.065817813881144e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.15958488749363792,-0.2077206164323009,0.0,-0.2077206164323009,0.2,0,1,12,0.00047989322546761193,0.9726236128795013,105921134808626.17,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
