step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs
42,3.098354610647252e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.01374570994412627,-0.09899790693125965,0.0,-0.09899790693125965,0.2,0,0,12,0.011822730975308234,0.7578033132800077,105561389241676.66,64,64,0,0.35,3600.0,3.0,1
43,3.1296007110053665e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.01875662340530266,-0.023470999950973237,0.0,-0.023470999950973237,0.2,0,1,12,0.033386441937477127,0.8556973785753953,100053664075498.95,64,64,0,0.35,3600.0,3.0,1
44,3.3809039683388326e-13,,,,,,,,,,,,,,,,,,,surface,1,0.03009532838583747,0.08579438000867157,0.0,0.08579438000867157,0.2,0,0,13,0.016424268324732025,0.3203828358645317,104829001730810.38,64,64,0,0.35,3600.0,3.0,1
45,3.432603539008465e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.001753238776008964,-0.015512640834691505,0.0,-0.015512640834691505,0.2,0,0,13,0.006662654957301072,0.7360727459077437,101677595206169.75,64,64,0,0.35,3600.0,3.0,1
46,3.47989908373516e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.07016052786045215,-0.06130940041202848,0.0,-0.06130940041202848,0.2,0,1,12,0.006886695422437847,0.9636684736475892,102731615955825.31,64,64,0,0.35,3600.0,3.0,1
47,3.498192535286428e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.3956083289953727,0.32998071545369356,0.0,0.32998071545369356,0.2,0,0,12,0.0022707241306819947,0.031738880816213164,99475658962980.66,64,64,0,0.35,3600.0,3.0,1
48,3.6023788224587116e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.017737092719681425,0.045781504660368455,0.0,0.045781504660368455,0.2,0,0,12,0.0007194588685546337,0.7357504417978128,101232144285890.94,64,64,0,0.35,3600.0,3.0,1
49,3.6234530125890475e-13,-6508.901696675587,-15.497384992084731,-46.49215497625419,136.0,219.0,355.0,258.0,97.0,1.5380952380952382,0.5214285714285715,0.6510903426791277,0.7116071428571429,2.7646022496273206,1.9040769633606702,2.021269335289979,2.9107621757321533,243.0,166.0,growth_front,1,0.03115979180707114,0.023898391111686124,0.0,0.023898391111686124,0.2,0,0,13,0.013921131319439548,0.6145500487410818,94747541147142.38,64,64,0,0.35,3600.0,3.0,1
50,3.840492079434062e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.4365886611034072,-0.40625720428793244,0.0,-0.40625720428793244,0.2,0,1,11,0.038115328799249226,0.9717317561498239,100349268106578.47,64,64,0,0.35,3600.0,3.0,1
51,3.8409117357732377e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.06938631076697226,-0.0370392555395731,0.0,-0.0370392555395731,0.2,0,0,12,0.005891554014176778,0.05351073111431206,103983803823440.81,64,64,0,0.35,3600.0,3.0,1
52,3.8640773256832457e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.05915124133773879,0.06919854879961207,-0.002022019697761279,0.07526460789289591,0.2,0,0,13,0.010419562623961025,0.4370302223590621,108044528483227.38,64,64,0,0.35,3600.0,3.0,1
53,3.8654948279787183e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.03805494243398272,-0.013276463316950426,0.0031055900621118626,-0.022593233503286014,0.2,0,0,13,0.004265375253267971,0.39404958473708757,98489578256088.84,64,64,0,0.35,3600.0,3.0,1
54,4.0162058269127037e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.18026781221336755,-0.12967495181421285,0.0,-0.12967495181421285,0.2,0,1,12,0.00041370399702503335,0.9734844238302766,104665719823601.84,64,64,0,0.35,3600.0,3.0,1
55,4.036065875126698e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.19345785901093784,-0.18028890034498346,0.0,-0.18028890034498346,0.2,0,1,12,0.017232972457290663,0.9697212723415108,99170271888538.62,64,64,0,0.35,3600.0,3.0,1
56,4.08513083004079e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.032830133981977073,0.13345858345175743,0.0,0.13345858345175743,0.2,0,0,13,0.006611997655755179,0.6796401807778146,100253036212388.1,64,64,0,0.35,3600.0,3.0,1
57,4.3200416952258847e-13,,,,,,,,,,,,,,,,,,,surface,1,0.028397598486025747,0.12449616911283812,0.0,0.12449616911283812,0.2,0,0,13,0.009607726503632969,0.49809017161856917,95832435006006.84,64,64,0,0.35,3600.0,3.0,1
58,4.340032490072325e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.02150677832465116,-0.1310282070348816,0.0,-0.1310282070348816,0.2,0,0,13,0.00047063353866923577,0.5281746566885371,94208416408970.22,64,64,0,0.35,3600.0,3.0,1
59,4.3769915747739367e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.014147167243262145,-0.0018271271509426867,0.0,-0.0018271271509426867,0.2,0,0,13,0.0010900046631609293,0.22091476055592207,100216366057557.11,64,64,0,0.35,3600.0,3.0,1
60,4.4758908279785696e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.0785659375465844,0.06948452428548069,0.0,0.06948452428548069,0.2,0,0,13,0.027890445964572016,0.17603450169563922,92084520803132.55,64,64,0,0.35,3600.0,3.0,1
61,4.681371164983006e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.06409413527203375,-0.02669398192838557,0.0,-0.02669398192838557,0.2,0,0,12,0.014006854883552747,0.7687306385004743,107477278193722.1,64,64,0,0.35,3600.0,3.0,1
62,4.709133264432068e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.06342961393101598,0.028303864360992748,0.0,0.028303864360992748,0.2,0,0,13,0.005053516494010479,0.1309121066145015,102912498290950.72,64,64,0,0.35,3600.0,3.0,1
63,4.777194702649045e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.1498295405299564,0.28109680753873434,0.0,0.28109680753873434,0.2,0,0,11,0.008825737525379948,0.061870000236901056,97310749569832.38,64,64,0,0.35,3600.0,3.0,1
64,4.814257060682588e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.2082086547263747,-0.4325245339513444,0.0,-0.4325245339513444,0.2,0,0,13,0.018484757953157793,0.857351161645953,105223457404451.03,64,64,0,0.35,3600.0,3.0,1
65,4.919487280007632e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.07936354832299357,-0.8633851079650938,0.0,-0.8633851079650938,0.2,0,0,12,0.01552909845941608,0.7804166102647135,108863806338083.97,64,64,0,0.35,3600.0,3.0,1
66,4.938357344426861e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.022780748984891457,-0.02282927313744665,0.0,-0.02282927313744665,0.2,0,0,13,0.0025750954437978348,0.8392229770402599,93792818219268.22,64,64,0,0.35,3600.0,3.0,1
67,5.007320844856957e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.06071611266524904,0.016292383069202998,0.0,0.016292383069202998,0.2,0,0,13,0.00886347480818045,0.8701853507911421,103921681844944.25,64,64,0,0.35,3600.0,3.0,1
68,5.0380722740094e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.20110770744825657,-0.3385495177671842,0.0,-0.3385495177671842,0.2,0,1,12,0.02079870056005441,0.9742832254576413,107655865897111.78,64,64,0,0.35,3600.0,3.0,1
69,5.058614149503393e-13,,,,,,,,,,,,,,,,,,,surface,1,0.014692631175531512,-0.06676203293659455,0.0,-0.06676203293659455,0.2,0,0,13,0.019113248618128926,0.6170637984668956,87134408121950.1,64,64,0,0.35,3600.0,3.0,1
70,5.099379504609432e-13,,,,,,,,,,,,,,,,,,,surface,1,0.021931046519574914,-0.007367006022452216,0.0,-0.007367006022452216,0.2,0,0,12,0.0037167520505424993,0.32248513315492056,99440766544810.6,64,64,0,0.35,3600.0,3.0,1
71,5.193440605408841e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.04169977675861293,-0.017716026655739014,0.0,-0.017716026655739014,0.2,0,0,13,7.67766633909088e-05,0.7965293560491524,100870914444206.7,64,64,0,0.35,3600.0,3.0,1
72,5.324077694485645e-13,,,,,,,,,,,,,,,,,,,surface,1,0.0022546659232234407,-0.09118941343847098,-0.002019114281868406,-0.08513207059286576,0.2,0,0,12,0.00358305016819359,0.6732989678591751,95712828255470.4,64,64,0,0.35,3600.0,3.0,1
73,5.368985840374426e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.027463343341528158,0.001715204349061139,0.0,0.001715204349061139,0.2,0,0,13,0.0032715510420555406,0.8568785186726522,95996911416337.72,64,64,0,0.35,3600.0,3.0,1
74,5.554546520705851e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.0018355528697028673,0.002138641505354144,0.0,0.002138641505354144,0.2,0,0,13,0.0025106801472562896,0.7065535947889156,98860026535377.33,64,64,0,0.35,3600.0,3.0,1
75,5.578047821048153e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.007484154391503739,0.07651806452016885,0.0,0.07651806452016885,0.2,0,1,11,0.036285152226841144,0.9306179268742385,87975212803435.31,64,64,0,0.35,3600.0,3.0,1
76,5.589603209368222e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.057661819911564355,0.043900396298347744,0.0,0.043900396298347744,0.2,0,0,13,0.0044219430859005655,0.8773509135061883,89357189649958.58,64,64,0,0.35,3600.0,3.0,1
77,5.605180646424709e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.018891843336388256,-0.07069428532167166,0.0,-0.07069428532167166,0.2,0,0,13,0.012966577599204374,0.26209944417902,89526335661312.81,64,64,0,0.35,3600.0,3.0,1
78,5.75453531322446e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.11304581247759038,-0.35768711699629563,0.0,-0.35768711699629563,0.2,0,1,11,0.032281014452801154,0.8942526324771496,103268180282707.75,64,64,0,0.35,3600.0,3.0,1
79,5.801868697647336e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.018066328328689173,0.05613276894280261,0.0,0.05613276894280261,0.2,0,0,13,0.012259703660887432,0.7682125886396839,95781089783801.78,64,64,0,0.35,3600.0,3.0,1
80,5.91270126897611e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.4460703078657786,0.3883427672452697,0.0,0.3883427672452697,0.2,0,0,13,0.003444668447214666,0.015839552882747503,86458870764681.25,64,64,0,0.35,3600.0,3.0,1
81,5.966442500346367e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.017306097729940552,-0.05539561954909544,0.003095975232198178,-0.06468354524568998,0.2,0,0,13,0.01636208517160372,0.840371456951327,93983029349782.34,64,64,0,0.35,3600.0,3.0,1
82,6.205250955770206e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.2441101025887737,-0.19610597825924714,0.0,-0.19610597825924714,0.2,0,1,12,0.052980016462165755,0.15389059644119749,100825193618643.0,64,64,0,0.35,3600.0,3.0,1
83,6.236505836000571e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.01728312706007246,0.01779858698115233,0.0,0.01779858698115233,0.2,0,0,13,0.011177916144780137,0.7343274787751509,97949702669489.89,64,64,0,0.35,3600.0,3.0,1
84,6.497323134678644e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.18266469415784733,-0.052600030963965594,0.0,-0.052600030963965594,0.2,0,0,11,0.002830421731296162,0.8316152208414381,106370560745175.64,64,64,0,0.35,3600.0,3.0,1
85,6.662692447059924e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.1727953496760537,0.06309267880915836,0.0,0.06309267880915836,0.2,0,0,13,0.003185304923635085,0.7792872650611399,88459735770530.9,64,64,0,0.35,3600.0,3.0,1
86,6.744448127951691e-13,,,,,,,,,,,,,,,,,,,growth_front,1,0.13230002012171818,0.03628848184977329,0.0,0.03628848184977329,0.2,0,0,13,0.0038994542347626504,0.4029479394203509,85731652291246.38,64,64,0,0.35,3600.0,3.0,1
87,6.999249623598074e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.00024469556109665553,-0.0048469285162262565,0.0,-0.0048469285162262565,0.2,0,0,13,0.0016116048700026543,0.6150772135390056,84742726954688.39,64,64,0,0.35,3600.0,3.0,1
88,7.008638706824873e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.057265553848194636,0.06464874502720597,0.0,0.06464874502720597,0.2,0,0,12,0.0027068701892574466,0.8146381138654556,95596901494467.62,64,64,0,0.35,3600.0,3.0,1
89,7.205848699873088e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.04205560018251703,0.0386603474811924,0.0,0.0386603474811924,0.2,0,0,13,0.015027057554387647,0.5148627454153798,92976710282278.16,64,64,0,0.35,3600.0,3.0,1
90,7.539170155841243e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.022906636254255493,-0.01670798591988043,0.0,-0.01670798591988043,0.2,0,0,12,0.0061310257644989746,0.7169320981488451,88801416395444.31,64,64,0,0.35,3600.0,3.0,1
91,7.58225181177853e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.00903184224249412,0.025075154262436783,0.0,0.025075154262436783,0.2,0,0,13,0.002998926279114744,0.7667015654262742,88279799753971.97,64,64,0,0.35,3600.0,3.0,1
92,7.747908098538028e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.05531415044399089,-0.05714177205907589,0.0,-0.05714177205907589,0.2,0,1,12,0.011364834115559927,0.9088657663610152,91949435150382.22,64,64,0,0.35,3600.0,3.0,1
93,7.826201819418588e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.002040352650528179,0.004105098849620958,0.0,0.004105098849620958,0.2,0,0,13,0.002287760526593925,0.8321559462187764,104998536650741.7,64,64,0,0.35,3600.0,3.0,1
94,7.833045814600725e-13,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.047952108665581375,0.1980918435671981,0.0,0.1980918435671981,0.2,0,0,13,0.0008826603760880326,0.5814160705824495,88719649325640.34,64,64,0,0.35,3600.0,3.0,1
95,7.916984070272264e-13,,,,,,,,,,,,,,,,,,,surface,1,0.22662535109415854,0.18630026097310015,0.0,0.18630026097310015,0.2,0,0,13,0.015032778961021218,0.04337815968027453,101371947205566.84,64,64,0,0.35,3600.0,3.0,1
96,8.094391523181301e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.0005012745983626705,-0.020833484004292302,0.0,-0.020833484004292302,0.2,0,0,13,0.005178507697090388,0.6063504798751082,106828325006709.72,64,64,0,0.35,3600.0,3.0,1
97,8.168757180837671e-13,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.4150977849119208,0.3643235925569801,0.0,0.3643235925569801,0.2,0,0,13,0.007122091459968338,0.0883550269000672,108411906418502.31,64,64,0,0.35,3600.0,3.0,1
98,8.347974670177824e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.00034967876917912477,0.010284967382567345,0.0,0.010284967382567345,0.2,0,0,12,0.001961858491029546,0.693334039457489,96451668230487.16,64,64,0,0.35,3600.0,3.0,1
